Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P42943|TCPH_YEAST	P42943	TCPH_YEAST	CCT7	550	17.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	T-complex protein 1 subunit eta -	1.0000	0.9990	8	25	25	25	1	1	3	1	1	0	1	2	1	2	6	2	3	1	0	1	1	3	1	1	0	1	2	1	2	6	2	3	1	0	1	1	3	1	1	0	1	2	1	2	6	2	3	1	0	5078641.5	1.6090649E7	1.3854537E7	5350534.0	5386849.5	9756984.0	5330269.5	1.2663514E7	6543985.0	1.4268911E7	1.1967969E7	1.2427168E7	1.1914292E7	1.3123724E7	1.2445074E7	5078641.5	1.6090649E7	1.3854537E7	5350534.0	5386849.5	9756984.0	5330269.5	1.2663514E7	6543985.0	1.4268911E7	1.1967969E7	1.2427168E7	1.1914292E7	1.3123724E7	1.2445074E7	5078641.5	1.6090649E7	1.3854537E7	5350534.0	5386849.5	9756984.0	5330269.5	1.2663514E7	6543985.0	1.4268911E7	1.1967969E7	1.2427168E7	1.1914292E7	1.3123724E7	1.2445074E7	4606603.5	6492762.5	5619487.5	4768742.0	5341622.5	3525480.2	4730932.0	4614968.0	6029554.5	6225323.0	5008449.5	5043883.5	5567602.5	5143008.0	5322090.0	4606603.5	6492762.5	5619487.5	4768742.0	5341622.5	3525480.2	4730932.0	4614968.0	6029554.5	6225323.0	5008449.5	5043883.5	5567602.5	5143008.0	5322090.0	4606603.5	6492762.5	5619487.5	4768742.0	5341622.5	3525480.2	4730932.0	4614968.0	6029554.5	6225323.0	5008449.5	5043883.5	5567602.5	5143008.0	5322090.0	
sp|P42945|UTP10_YEAST	P42945	UTP10_YEAST	UTP10	1769	6.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	U3 small nucleolar RNA-associated protein 10 -	1.0000	0.9990	2	22	22	22	2	2	1	2	2	2	2	2	1	1	2	0	1	1	1	2	2	1	2	2	2	2	2	1	1	2	0	1	1	1	2	2	1	2	2	2	2	2	1	1	2	0	1	1	1	1650519.8	1723767.2	1932582.8	1944538.4	2152339.5	2834464.0	1407940.9	1930889.2	1147071.2	1970522.1	1953435.8	952524.8	1225415.6	1103670.1	1211975.1	1650519.8	1723767.2	1932582.8	1944538.4	2152339.5	2834464.0	1407940.9	1930889.2	1147071.2	1970522.1	1953435.8	952524.8	1225415.6	1103670.1	1211975.1	1650519.8	1723767.2	1932582.8	1944538.4	2152339.5	2834464.0	1407940.9	1930889.2	1147071.2	1970522.1	1953435.8	952524.8	1225415.6	1103670.1	1211975.1	983663.1	996296.8	1124724.2	973286.1	1300724.1	1671990.0	753679.94	1103711.8	727845.6	1194472.8	1180259.4	895571.2	1969726.4	1774033.4	1948122.2	983663.1	996296.8	1124724.2	973286.1	1300724.1	1671990.0	753679.94	1103711.8	727845.6	1194472.8	1180259.4	895571.2	1969726.4	1774033.4	1948122.2	983663.1	996296.8	1124724.2	973286.1	1300724.1	1671990.0	753679.94	1103711.8	727845.6	1194472.8	1180259.4	895571.2	1969726.4	1774033.4	1948122.2	
sp|P43535|GCN20_YEAST	P43535	GCN20_YEAST	GCN20	752	17.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein GCN20 -	1.0000	0.9988	7	17	17	17	2	2	2	2	2	2	1	1	0	0	1	0	0	1	1	2	2	2	2	2	2	1	1	0	0	1	0	0	1	1	2	2	2	2	2	2	1	1	0	0	1	0	0	1	1	4140293.5	4219210.0	3787843.5	4862674.0	3644530.5	3516109.2	5768168.5	5098306.0	4024479.5	4322146.0	6588001.5	7188654.0	1.6064315E7	1.4934662E7	1.1792575E7	4140293.5	4219210.0	3787843.5	4862674.0	3644530.5	3516109.2	5768168.5	5098306.0	4024479.5	4322146.0	6588001.5	7188654.0	1.6064315E7	1.4934662E7	1.1792575E7	4140293.5	4219210.0	3787843.5	4862674.0	3644530.5	3516109.2	5768168.5	5098306.0	4024479.5	4322146.0	6588001.5	7188654.0	1.6064315E7	1.4934662E7	1.1792575E7	3521231.5	3568569.0	3083905.8	5016552.5	3347844.2	3323852.2	3249497.5	3048253.0	2018872.5	4172754.0	3617327.8	3960490.8	5135945.0	4980118.0	6819091.0	3521231.5	3568569.0	3083905.8	5016552.5	3347844.2	3323852.2	3249497.5	3048253.0	2018872.5	4172754.0	3617327.8	3960490.8	5135945.0	4980118.0	6819091.0	3521231.5	3568569.0	3083905.8	5016552.5	3347844.2	3323852.2	3249497.5	3048253.0	2018872.5	4172754.0	3617327.8	3960490.8	5135945.0	4980118.0	6819091.0	
sp|P43555|EMP47_YEAST	P43555	EMP47_YEAST	EMP47	445	11.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein EMP47 -	1.0000	0.9989	4	12	12	12	2	1	1	0	1	2	1	2	1	0	1	0	0	0	0	2	1	1	0	1	2	1	2	1	0	1	0	0	0	0	2	1	1	0	1	2	1	2	1	0	1	0	0	0	0	2007325.2	1944912.2	2275023.5	1794647.6	1887045.2	2577897.5	1953837.2	2012547.5	1592035.4	1218891.0	2185053.5	2111263.5	1634387.5	778619.2	1852148.0	2007325.2	1944912.2	2275023.5	1794647.6	1887045.2	2577897.5	1953837.2	2012547.5	1592035.4	1218891.0	2185053.5	2111263.5	1634387.5	778619.2	1852148.0	2007325.2	1944912.2	2275023.5	1794647.6	1887045.2	2577897.5	1953837.2	2012547.5	1592035.4	1218891.0	2185053.5	2111263.5	1634387.5	778619.2	1852148.0	798212.5	1095865.1	959614.56	760753.94	810723.9	1109424.2	631488.8	794474.9	823084.7	878995.94	898544.3	855207.75	1110994.6	1389454.2	1268461.1	798212.5	1095865.1	959614.56	760753.94	810723.9	1109424.2	631488.8	794474.9	823084.7	878995.94	898544.3	855207.75	1110994.6	1389454.2	1268461.1	798212.5	1095865.1	959614.56	760753.94	810723.9	1109424.2	631488.8	794474.9	823084.7	878995.94	898544.3	855207.75	1110994.6	1389454.2	1268461.1	
sp|P43585|VTC2_YEAST	P43585	VTC2_YEAST	VTC2	828	15.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Vacuolar transporter chaperone 2 -	1.0000	0.9989	5	11	4	11	1	1	2	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	2	1	1	0	1	1	0	0	1	1	0	0	1	4085959.2	3938258.5	5071768.0	4409406.0	6009184.0	4666599.5	3970924.5	5459379.5	1609391.5	3800755.0	5039384.0	4872143.0	4274454.0	4377099.0	4625596.0	2150114.0	2196988.8	3540405.0	2256752.8	4283528.5	2054131.2	2423454.0	3848095.0	1609391.5	1576472.6	3426940.5	3460196.0	1787159.9	2173353.2	2987310.0	4085959.2	3938258.5	5071768.0	4409406.0	6009184.0	4666599.5	3970924.5	5459379.5	1609391.5	3800755.0	5039384.0	4872143.0	4274454.0	4377099.0	4625596.0	2271047.5	2199360.5	1963362.4	2498319.5	2217492.0	2412106.0	2133077.2	2041275.2	2274057.0	2182759.0	1945241.2	1806456.4	2455208.5	2564020.5	1826074.1	2126202.0	2662964.0	1981131.0	2269418.5	2313563.2	1972834.1	2437055.5	2126418.8	2238670.5	1585320.5	1874189.1	1851958.2	1797190.1	2634315.5	1512826.0	2271047.5	2199360.5	1963362.4	2498319.5	2217492.0	2412106.0	2133077.2	2041275.2	2274057.0	2182759.0	1945241.2	1806456.4	2455208.5	2564020.5	1826074.1	
sp|P43588|RPN11_YEAST	P43588	RPN11_YEAST	RPN11	306	23.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase RPN11 -	1.0000	0.9990	5	21	21	21	2	2	2	1	3	0	1	3	2	1	2	1	0	0	1	2	2	2	1	3	0	1	3	2	1	2	1	0	0	1	2	2	2	1	3	0	1	3	2	1	2	1	0	0	1	5478083.0	4916942.0	5456106.5	5098800.5	5000719.5	5320325.0	4478083.5	5000495.5	3468152.0	3630651.0	3924998.8	1747756.8	3982615.5	4389637.0	4640830.0	5478083.0	4916942.0	5456106.5	5098800.5	5000719.5	5320325.0	4478083.5	5000495.5	3468152.0	3630651.0	3924998.8	1747756.8	3982615.5	4389637.0	4640830.0	5478083.0	4916942.0	5456106.5	5098800.5	5000719.5	5320325.0	4478083.5	5000495.5	3468152.0	3630651.0	3924998.8	1747756.8	3982615.5	4389637.0	4640830.0	2888630.5	3596090.2	3263458.0	2925703.5	2895443.2	2613671.8	3087052.0	2538895.0	3664946.8	2962546.2	3156988.2	3244515.8	3310231.8	2629665.0	3911232.5	2888630.5	3596090.2	3263458.0	2925703.5	2895443.2	2613671.8	3087052.0	2538895.0	3664946.8	2962546.2	3156988.2	3244515.8	3310231.8	2629665.0	3911232.5	2888630.5	3596090.2	3263458.0	2925703.5	2895443.2	2613671.8	3087052.0	2538895.0	3664946.8	2962546.2	3156988.2	3244515.8	3310231.8	2629665.0	3911232.5	
sp|P43593|UBP6_YEAST	P43593	UBP6_YEAST	UBP6	499	20.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase 6 -	1.0000	0.9990	3	18	18	18	3	1	2	2	2	1	1	1	2	1	1	1	0	0	0	3	1	2	2	2	1	1	1	2	1	1	1	0	0	0	3	1	2	2	2	1	1	1	2	1	1	1	0	0	0	4423081.5	2638662.8	3321584.2	5028592.0	4408708.0	3780817.5	5869544.5	1799956.0	4203207.5	3680374.8	3343779.0	5630016.5	1648476.9	0.0	2836944.0	4423081.5	2638662.8	3321584.2	5028592.0	4408708.0	3780817.5	5869544.5	1799956.0	4203207.5	3680374.8	3343779.0	5630016.5	1648476.9	0.0	2836944.0	4423081.5	2638662.8	3321584.2	5028592.0	4408708.0	3780817.5	5869544.5	1799956.0	4203207.5	3680374.8	3343779.0	5630016.5	1648476.9	0.0	2836944.0	2134285.8	2715903.5	2107033.2	2730961.2	2149447.5	2002524.9	2390320.8	1826663.2	2060196.4	1833732.8	2327847.5	2350635.2	1794101.4	0.0	1472946.4	2134285.8	2715903.5	2107033.2	2730961.2	2149447.5	2002524.9	2390320.8	1826663.2	2060196.4	1833732.8	2327847.5	2350635.2	1794101.4	0.0	1472946.4	2134285.8	2715903.5	2107033.2	2730961.2	2149447.5	2002524.9	2390320.8	1826663.2	2060196.4	1833732.8	2327847.5	2350635.2	1794101.4	0.0	1472946.4	
sp|P43609|RSC8_YEAST	P43609	RSC8_YEAST	RSC8	557	25.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Chromatin structure-remodeling complex protein RSC8 -	1.0000	0.9982	4	12	12	12	1	2	1	1	1	1	0	0	0	2	1	1	0	0	1	1	2	1	1	1	1	0	0	0	2	1	1	0	0	1	1	2	1	1	1	1	0	0	0	2	1	1	0	0	1	126738.59	157917.83	225513.42	0.0	250570.67	78810.85	0.0	44086.484	0.0	339386.1	284889.56	453525.6	0.0	856528.94	1029664.2	126738.59	157917.83	225513.42	0.0	250570.67	78810.85	0.0	44086.484	0.0	339386.1	284889.56	453525.6	0.0	856528.94	1029664.2	126738.59	157917.83	225513.42	0.0	250570.67	78810.85	0.0	44086.484	0.0	339386.1	284889.56	453525.6	0.0	856528.94	1029664.2	134107.14	167099.14	238624.72	0.0	265138.78	83392.9	0.0	46649.664	0.0	359138.22	301452.97	479893.47	0.0	906327.3	1089528.6	134107.14	167099.14	238624.72	0.0	265138.78	83392.9	0.0	46649.664	0.0	359138.22	301452.97	479893.47	0.0	906327.3	1089528.6	134107.14	167099.14	238624.72	0.0	265138.78	83392.9	0.0	46649.664	0.0	359138.22	301452.97	479893.47	0.0	906327.3	1089528.6	
sp|P43616|DUG1_YEAST	P43616	DUG1_YEAST	DUG1	481	30.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cys-Gly metallodipeptidase DUG1 -	1.0000	0.9990	11	91	91	91	6	7	8	7	7	7	7	8	4	7	6	5	3	5	4	6	7	8	7	7	7	7	8	4	7	6	5	3	5	4	6	7	8	7	7	7	7	8	4	7	6	5	3	5	4	1.4048492E7	1.8952906E7	1.3004674E7	2.8016228E7	1.5619756E7	3202026.5	2.170516E7	1.0098238E7	1.2073848E7	2.671346E7	2.2259884E7	7767390.0	2.2920612E7	3.0920752E7	2.0808412E7	1.4048492E7	1.8952906E7	1.3004674E7	2.8016228E7	1.5619756E7	3202026.5	2.170516E7	1.0098238E7	1.2073848E7	2.671346E7	2.2259884E7	7767390.0	2.2920612E7	3.0920752E7	2.0808412E7	1.4048492E7	1.8952906E7	1.3004674E7	2.8016228E7	1.5619756E7	3202026.5	2.170516E7	1.0098238E7	1.2073848E7	2.671346E7	2.2259884E7	7767390.0	2.2920612E7	3.0920752E7	2.0808412E7	9303861.0	9058757.0	1.0032092E7	1.0580862E7	1.0220404E7	8206750.0	7792239.0	8373748.5	9097790.0	1.0188441E7	9268737.0	9199790.0	9230499.0	8625127.0	9170823.0	9303861.0	9058757.0	1.0032092E7	1.0580862E7	1.0220404E7	8206750.0	7792239.0	8373748.5	9097790.0	1.0188441E7	9268737.0	9199790.0	9230499.0	8625127.0	9170823.0	9303861.0	9058757.0	1.0032092E7	1.0580862E7	1.0220404E7	8206750.0	7792239.0	8373748.5	9097790.0	1.0188441E7	9268737.0	9199790.0	9230499.0	8625127.0	9170823.0	
sp|P46367|ALDH4_YEAST	P46367	ALDH4_YEAST	ALD4	519	37.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Potassium-activated aldehyde dehydrogenase, mitochondrial -	1.0000	0.9990	11	59	59	59	6	3	6	4	3	4	4	3	3	5	6	5	3	2	2	6	3	6	4	3	4	4	3	3	5	6	5	3	2	2	6	3	6	4	3	4	4	3	3	5	6	5	3	2	2	7739990.0	4752731.5	8149206.0	8202245.0	8367388.0	9138516.0	5749575.5	6219071.0	5787763.0	8698906.0	8853428.0	9561832.0	1.0149131E7	1.1259691E7	9731972.0	7739990.0	4752731.5	8149206.0	8202245.0	8367388.0	9138516.0	5749575.5	6219071.0	5787763.0	8698906.0	8853428.0	9561832.0	1.0149131E7	1.1259691E7	9731972.0	7739990.0	4752731.5	8149206.0	8202245.0	8367388.0	9138516.0	5749575.5	6219071.0	5787763.0	8698906.0	8853428.0	9561832.0	1.0149131E7	1.1259691E7	9731972.0	3209341.5	1935275.4	3129650.0	3295485.5	3529595.0	3545866.8	2810484.0	2699845.5	3614392.5	3481385.8	3536736.8	3469752.8	3527268.2	4693706.5	3361541.2	3209341.5	1935275.4	3129650.0	3295485.5	3529595.0	3545866.8	2810484.0	2699845.5	3614392.5	3481385.8	3536736.8	3469752.8	3527268.2	4693706.5	3361541.2	3209341.5	1935275.4	3129650.0	3295485.5	3529595.0	3545866.8	2810484.0	2699845.5	3614392.5	3481385.8	3536736.8	3469752.8	3527268.2	4693706.5	3361541.2	
sp|P46654|RSSA2_YEAST	P46654	RSSA2_YEAST	RPS0B	252	41.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	40S ribosomal protein S0-B -	1.0000	0.9990	9	139	11	139	9	11	10	8	10	8	10	10	8	8	9	6	11	10	11	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	9	11	10	8	10	8	10	10	8	8	9	6	11	10	11	4.315216E8	4.16815808E8	4.26710624E8	4.2911568E8	4.27192352E8	3.13562912E8	4.02809856E8	3.805184E8	2.7915152E8	4.4846432E8	3.92479072E8	4.37490688E8	4.46712192E8	4.53431936E8	3.65988E8	6.6194616E7	1037180.8	6.7977128E7	6.6259704E7	6.7327296E7	6.019248E7	7.8316088E7	7.3868848E7	2.3788698E7	6.7416984E7	7.1748408E7	6.2847152E7	6.24351E7	6.4606748E7	4.5611624E7	4.315216E8	4.16815808E8	4.26710624E8	4.2911568E8	4.27192352E8	3.13562912E8	4.02809856E8	3.805184E8	2.7915152E8	4.4846432E8	3.92479072E8	4.37490688E8	4.46712192E8	4.53431936E8	3.65988E8	2.00730032E8	1.54478528E8	1.97983504E8	1.93110288E8	2.10069888E8	1.8620192E8	1.75895136E8	1.8181808E8	9.6179792E7	2.06312752E8	2.10444112E8	1.98606224E8	2.32919824E8	2.11413488E8	1.81460336E8	6.6194616E7	1037180.8	6.7977128E7	6.6259704E7	6.7327296E7	6.019248E7	7.8316088E7	7.3868848E7	2.3788698E7	6.7416984E7	7.1748408E7	6.2847152E7	6.24351E7	6.4606748E7	4.5611624E7	2.00730032E8	1.54478528E8	1.97983504E8	1.93110288E8	2.10069888E8	1.8620192E8	1.75895136E8	1.8181808E8	9.6179792E7	2.06312752E8	2.10444112E8	1.98606224E8	2.32919824E8	2.11413488E8	1.81460336E8	
sp|P46655|SYEC_YEAST	P46655	SYEC_YEAST	GUS1	708	45.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glutamate--tRNA ligase, cytoplasmic -	1.0000	0.9990	28	265	265	265	17	15	23	20	17	14	23	19	19	15	18	19	17	12	17	17	15	23	20	17	14	23	19	19	15	18	19	17	12	17	17	15	23	20	17	14	23	19	19	15	18	19	17	12	17	4.9927464E7	2.913142E7	4.8345216E7	4.7629852E7	4.7867872E7	2.3759796E7	4.6827004E7	4.7424712E7	4.5802724E7	4.8800276E7	4.4917412E7	4.5467168E7	4.3728956E7	4.5385368E7	4.3186364E7	4.9927464E7	2.913142E7	4.8345216E7	4.7629852E7	4.7867872E7	2.3759796E7	4.6827004E7	4.7424712E7	4.5802724E7	4.8800276E7	4.4917412E7	4.5467168E7	4.3728956E7	4.5385368E7	4.3186364E7	4.9927464E7	2.913142E7	4.8345216E7	4.7629852E7	4.7867872E7	2.3759796E7	4.6827004E7	4.7424712E7	4.5802724E7	4.8800276E7	4.4917412E7	4.5467168E7	4.3728956E7	4.5385368E7	4.3186364E7	1.7860022E7	1.595685E7	1.757658E7	1.7241856E7	1.7292328E7	1.7511012E7	1.772797E7	1.7719844E7	1.7171794E7	1.7649306E7	1.7075368E7	1.718462E7	1.7118928E7	1.7673876E7	1.6737488E7	1.7860022E7	1.595685E7	1.757658E7	1.7241856E7	1.7292328E7	1.7511012E7	1.772797E7	1.7719844E7	1.7171794E7	1.7649306E7	1.7075368E7	1.718462E7	1.7118928E7	1.7673876E7	1.6737488E7	1.7860022E7	1.595685E7	1.757658E7	1.7241856E7	1.7292328E7	1.7511012E7	1.772797E7	1.7719844E7	1.7171794E7	1.7649306E7	1.7075368E7	1.718462E7	1.7118928E7	1.7673876E7	1.6737488E7	
sp|P46672|ARC1_YEAST	P46672	ARC1_YEAST	ARC1	376	33.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	tRNA-aminoacylation cofactor ARC1 -	1.0000	0.9990	11	122	122	122	8	6	9	6	8	8	8	9	7	9	9	9	9	8	9	8	6	9	6	8	8	8	9	7	9	9	9	9	8	9	8	6	9	6	8	8	8	9	7	9	9	9	9	8	9	2.9244298E7	3.9997416E7	3.8996276E7	2.873102E7	3.7776236E7	3.7064844E7	3.0737906E7	3.95552E7	1.7258026E7	4.0047632E7	3.7074852E7	4.5192852E7	3.8321372E7	3.3313696E7	2.8926296E7	2.9244298E7	3.9997416E7	3.8996276E7	2.873102E7	3.7776236E7	3.7064844E7	3.0737906E7	3.95552E7	1.7258026E7	4.0047632E7	3.7074852E7	4.5192852E7	3.8321372E7	3.3313696E7	2.8926296E7	2.9244298E7	3.9997416E7	3.8996276E7	2.873102E7	3.7776236E7	3.7064844E7	3.0737906E7	3.95552E7	1.7258026E7	4.0047632E7	3.7074852E7	4.5192852E7	3.8321372E7	3.3313696E7	2.8926296E7	1.5526268E7	1.5210545E7	1.6457477E7	1.6636969E7	1.4592097E7	1.4770545E7	1.734394E7	1.6811624E7	1.7218584E7	1.5562566E7	1.473805E7	1.6851296E7	1.4126689E7	1.4358064E7	1.0516043E7	1.5526268E7	1.5210545E7	1.6457477E7	1.6636969E7	1.4592097E7	1.4770545E7	1.734394E7	1.6811624E7	1.7218584E7	1.5562566E7	1.473805E7	1.6851296E7	1.4126689E7	1.4358064E7	1.0516043E7	1.5526268E7	1.5210545E7	1.6457477E7	1.6636969E7	1.4592097E7	1.4770545E7	1.734394E7	1.6811624E7	1.7218584E7	1.5562566E7	1.473805E7	1.6851296E7	1.4126689E7	1.4358064E7	1.0516043E7	
sp|P46680|AIP1_YEAST	P46680	AIP1_YEAST	AIP1	615	12.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Actin-interacting protein 1 -	1.0000	0.9990	5	14	14	14	1	2	1	1	2	0	1	0	1	2	1	1	0	0	1	1	2	1	1	2	0	1	0	1	2	1	1	0	0	1	1	2	1	1	2	0	1	0	1	2	1	1	0	0	1	1653852.1	253792.61	1518584.9	1687184.0	1603198.5	1527949.9	1235130.4	1079630.9	1560808.9	1517358.2	1911256.8	1727665.5	1911780.8	2115615.0	2015691.5	1653852.1	253792.61	1518584.9	1687184.0	1603198.5	1527949.9	1235130.4	1079630.9	1560808.9	1517358.2	1911256.8	1727665.5	1911780.8	2115615.0	2015691.5	1653852.1	253792.61	1518584.9	1687184.0	1603198.5	1527949.9	1235130.4	1079630.9	1560808.9	1517358.2	1911256.8	1727665.5	1911780.8	2115615.0	2015691.5	1221673.4	1317808.2	1159377.9	1204061.0	1146366.2	1387995.5	1316964.6	1299079.4	1671891.8	1336627.9	1647588.2	1369285.8	1769729.6	1869773.9	2045382.6	1221673.4	1317808.2	1159377.9	1204061.0	1146366.2	1387995.5	1316964.6	1299079.4	1671891.8	1336627.9	1647588.2	1369285.8	1769729.6	1869773.9	2045382.6	1221673.4	1317808.2	1159377.9	1204061.0	1146366.2	1387995.5	1316964.6	1299079.4	1671891.8	1336627.9	1647588.2	1369285.8	1769729.6	1869773.9	2045382.6	
sp|P46683|YAR1_YEAST	P46683	YAR1_YEAST	YAR1	200	31.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ankyrin repeat-containing protein YAR1 -	1.0000	0.9976	5	9	9	9	2	2	1	0	2	1	0	0	0	0	0	0	0	0	1	2	2	1	0	2	1	0	0	0	0	0	0	0	0	1	2	2	1	0	2	1	0	0	0	0	0	0	0	0	1	4494540.0	4825995.0	4457024.5	4577437.0	4260165.0	2368106.5	4761004.0	5049525.0	1730812.4	4401659.0	4171728.0	3809059.0	2317270.5	3155587.0	1768760.2	4494540.0	4825995.0	4457024.5	4577437.0	4260165.0	2368106.5	4761004.0	5049525.0	1730812.4	4401659.0	4171728.0	3809059.0	2317270.5	3155587.0	1768760.2	4494540.0	4825995.0	4457024.5	4577437.0	4260165.0	2368106.5	4761004.0	5049525.0	1730812.4	4401659.0	4171728.0	3809059.0	2317270.5	3155587.0	1768760.2	2662104.8	2984986.2	2640298.2	2693903.2	2453002.0	2304337.0	2811978.0	2823319.8	2668246.2	2563004.0	2340798.8	2247609.2	2256672.0	1855887.2	1815749.6	2662104.8	2984986.2	2640298.2	2693903.2	2453002.0	2304337.0	2811978.0	2823319.8	2668246.2	2563004.0	2340798.8	2247609.2	2256672.0	1855887.2	1815749.6	2662104.8	2984986.2	2640298.2	2693903.2	2453002.0	2304337.0	2811978.0	2823319.8	2668246.2	2563004.0	2340798.8	2247609.2	2256672.0	1855887.2	1815749.6	
