Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P37898|AAP1_YEAST	P37898	AAP1_YEAST	AAP1	856	23.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Alanine/arginine aminopeptidase -	1.0000	0.9990	14	68	68	68	4	6	8	5	7	6	4	5	6	3	4	5	1	2	2	4	6	8	5	7	6	4	5	6	3	4	5	1	2	2	4	6	8	5	7	6	4	5	6	3	4	5	1	2	2	3526964.8	3015664.0	3663982.5	3161642.2	3447805.8	3293242.5	3374897.5	2370980.2	3248035.0	2943678.8	3214096.5	3749791.0	3446163.0	3440056.0	3472371.5	3526964.8	3015664.0	3663982.5	3161642.2	3447805.8	3293242.5	3374897.5	2370980.2	3248035.0	2943678.8	3214096.5	3749791.0	3446163.0	3440056.0	3472371.5	3526964.8	3015664.0	3663982.5	3161642.2	3447805.8	3293242.5	3374897.5	2370980.2	3248035.0	2943678.8	3214096.5	3749791.0	3446163.0	3440056.0	3472371.5	1562825.1	1430869.8	1658950.2	1380098.0	1365936.4	1344000.1	1243578.0	1327539.0	1353922.6	1568619.1	1510495.4	1685349.0	1601563.9	1540912.4	1603163.1	1562825.1	1430869.8	1658950.2	1380098.0	1365936.4	1344000.1	1243578.0	1327539.0	1353922.6	1568619.1	1510495.4	1685349.0	1601563.9	1540912.4	1603163.1	1562825.1	1430869.8	1658950.2	1380098.0	1365936.4	1344000.1	1243578.0	1327539.0	1353922.6	1568619.1	1510495.4	1685349.0	1601563.9	1540912.4	1603163.1	
sp|P38009|PUR92_YEAST	P38009	PUR92_YEAST	ADE17	592	33.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Bifunctional purine biosynthesis protein ADE17 -	1.0000	0.9990	14	88	60	88	9	6	7	9	5	8	7	5	6	5	6	6	2	3	4	6	4	5	6	3	5	4	3	5	4	4	3	2	2	4	9	6	7	9	5	8	7	5	6	5	6	6	2	3	4	4946891.0	4663385.5	4225865.0	4406210.0	4579373.0	4796976.0	3869259.2	4163136.8	4214546.5	4271706.0	4231965.0	4800721.5	3752044.5	3925729.0	3604372.5	4345009.5	4196821.0	3647846.5	2910947.8	5660040.0	4940400.0	3364258.2	4451079.5	2447212.0	3977475.0	3663836.5	4085960.0	3693417.5	2351577.0	3407175.0	4946891.0	4663385.5	4225865.0	4406210.0	4579373.0	4796976.0	3869259.2	4163136.8	4214546.5	4271706.0	4231965.0	4800721.5	3752044.5	3925729.0	3604372.5	1768368.8	1844032.8	1698167.4	1860333.2	2050373.4	1900304.9	1741579.9	1983832.8	1960375.8	1809067.5	1938531.5	1929303.8	1872853.8	1883027.4	1779483.9	1974712.0	1807024.2	1539703.4	1803150.0	1841742.6	1776921.1	1544917.1	1772758.8	1690576.2	1783766.8	1769157.8	1700619.0	1812490.1	1833037.1	1760754.4	1768368.8	1844032.8	1698167.4	1860333.2	2050373.4	1900304.9	1741579.9	1983832.8	1960375.8	1809067.5	1938531.5	1929303.8	1872853.8	1883027.4	1779483.9	
sp|P38011|GBLP_YEAST	P38011	GBLP_YEAST	ASC1	319	61.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Guanine nucleotide-binding protein subunit beta-like protein -	1.0000	0.9990	14	148	148	148	10	10	11	8	10	10	9	12	8	8	10	11	12	9	10	10	10	11	8	10	10	9	12	8	8	10	11	12	9	10	10	10	11	8	10	10	9	12	8	8	10	11	12	9	10	1.598312E8	1.58394304E8	1.46308144E8	1.49351104E8	1.59644416E8	1.48178768E8	1.41743136E8	1.46045008E8	1.473988E8	1.43113088E8	1.50124528E8	1.48379408E8	1.46581664E8	1.39890464E8	1.3994264E8	1.598312E8	1.58394304E8	1.46308144E8	1.49351104E8	1.59644416E8	1.48178768E8	1.41743136E8	1.46045008E8	1.473988E8	1.43113088E8	1.50124528E8	1.48379408E8	1.46581664E8	1.39890464E8	1.3994264E8	1.598312E8	1.58394304E8	1.46308144E8	1.49351104E8	1.59644416E8	1.48178768E8	1.41743136E8	1.46045008E8	1.473988E8	1.43113088E8	1.50124528E8	1.48379408E8	1.46581664E8	1.39890464E8	1.3994264E8	6.2659536E7	6.4171528E7	6.2925432E7	5.8924424E7	6.3223212E7	5.9404244E7	5.8011672E7	5.8759132E7	6.2410288E7	6.023586E7	6.3804908E7	6.3078428E7	6.264292E7	6.378424E7	6.2534772E7	6.2659536E7	6.4171528E7	6.2925432E7	5.8924424E7	6.3223212E7	5.9404244E7	5.8011672E7	5.8759132E7	6.2410288E7	6.023586E7	6.3804908E7	6.3078428E7	6.264292E7	6.378424E7	6.2534772E7	6.2659536E7	6.4171528E7	6.2925432E7	5.8924424E7	6.3223212E7	5.9404244E7	5.8011672E7	5.8759132E7	6.2410288E7	6.023586E7	6.3804908E7	6.3078428E7	6.264292E7	6.378424E7	6.2534772E7	
sp|P38013|AHP1_YEAST	P38013	AHP1_YEAST	AHP1	176	44.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Peroxiredoxin AHP1 -	1.0000	0.9990	7	124	124	124	10	10	5	7	11	9	8	11	6	8	10	8	8	7	6	10	10	5	7	11	9	8	11	6	8	10	8	8	7	6	10	10	5	7	11	9	8	11	6	8	10	8	8	7	6	1.95448576E8	1.96100944E8	1.98140368E8	1.89199792E8	1.93929616E8	1.86290688E8	1.82513776E8	1.80681792E8	1.86541792E8	1.79222912E8	1.76530864E8	1.80483472E8	1.8302208E8	1.76871744E8	1.71027424E8	1.95448576E8	1.96100944E8	1.98140368E8	1.89199792E8	1.93929616E8	1.86290688E8	1.82513776E8	1.80681792E8	1.86541792E8	1.79222912E8	1.76530864E8	1.80483472E8	1.8302208E8	1.76871744E8	1.71027424E8	1.95448576E8	1.96100944E8	1.98140368E8	1.89199792E8	1.93929616E8	1.86290688E8	1.82513776E8	1.80681792E8	1.86541792E8	1.79222912E8	1.76530864E8	1.80483472E8	1.8302208E8	1.76871744E8	1.71027424E8	7.7024864E7	7.7771128E7	7.921176E7	8.3090184E7	7.5001384E7	8.3771976E7	8.0724368E7	8.0137192E7	8.0884464E7	8.927544E7	8.0660416E7	8.2628568E7	8.3568224E7	8.0342496E7	7.6131856E7	7.7024864E7	7.7771128E7	7.921176E7	8.3090184E7	7.5001384E7	8.3771976E7	8.0724368E7	8.0137192E7	8.0884464E7	8.927544E7	8.0660416E7	8.2628568E7	8.3568224E7	8.0342496E7	7.6131856E7	7.7024864E7	7.7771128E7	7.921176E7	8.3090184E7	7.5001384E7	8.3771976E7	8.0724368E7	8.0137192E7	8.0884464E7	8.927544E7	8.0660416E7	8.2628568E7	8.3568224E7	8.0342496E7	7.6131856E7	
sp|P38061|RL32_YEAST	P38061	RL32_YEAST	RPL32	130	53.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal protein L32 -	1.0000	0.9990	9	71	71	71	5	5	6	5	4	6	5	6	5	5	6	3	3	3	4	5	5	6	5	4	6	5	6	5	5	6	3	3	3	4	5	5	6	5	4	6	5	6	5	5	6	3	3	3	4	1.59299744E8	1.54197856E8	1.59386592E8	1.51867968E8	1.63706576E8	1.60569056E8	1.54080224E8	1.56682304E8	1.63055776E8	1.53849632E8	1.7022224E8	1.563344E8	1.5127136E8	1.45829328E8	1.54685168E8	1.59299744E8	1.54197856E8	1.59386592E8	1.51867968E8	1.63706576E8	1.60569056E8	1.54080224E8	1.56682304E8	1.63055776E8	1.53849632E8	1.7022224E8	1.563344E8	1.5127136E8	1.45829328E8	1.54685168E8	1.59299744E8	1.54197856E8	1.59386592E8	1.51867968E8	1.63706576E8	1.60569056E8	1.54080224E8	1.56682304E8	1.63055776E8	1.53849632E8	1.7022224E8	1.563344E8	1.5127136E8	1.45829328E8	1.54685168E8	6.7179752E7	6.7195448E7	6.6924344E7	6.6276812E7	7.1256832E7	7.12126E7	6.9702272E7	6.9102448E7	6.883464E7	7.301488E7	7.661216E7	6.656092E7	6.8161848E7	6.62643E7	6.4286128E7	6.7179752E7	6.7195448E7	6.6924344E7	6.6276812E7	7.1256832E7	7.12126E7	6.9702272E7	6.9102448E7	6.883464E7	7.301488E7	7.661216E7	6.656092E7	6.8161848E7	6.62643E7	6.4286128E7	6.7179752E7	6.7195448E7	6.6924344E7	6.6276812E7	7.1256832E7	7.12126E7	6.9702272E7	6.9102448E7	6.883464E7	7.301488E7	7.661216E7	6.656092E7	6.8161848E7	6.62643E7	6.4286128E7	
sp|P38071|ETR1_YEAST	P38071	ETR1_YEAST	ETR1	380	15.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Enoyl-[acyl-carrier-protein] reductase, mitochondrial -	1.0000	0.9920	2	9	9	9	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1471013.5	693097.6	944929.9	552221.94	578256.3	738378.25	780723.9	660946.5	788299.4	979820.1	1007665.25	1106892.8	988121.25	1093153.0	0.0	1471013.5	693097.6	944929.9	552221.94	578256.3	738378.25	780723.9	660946.5	788299.4	979820.1	1007665.25	1106892.8	988121.25	1093153.0	0.0	1471013.5	693097.6	944929.9	552221.94	578256.3	738378.25	780723.9	660946.5	788299.4	979820.1	1007665.25	1106892.8	988121.25	1093153.0	0.0	1107767.2	693097.6	710670.8	552221.94	578256.3	525826.8	575646.94	660946.5	581033.3	643923.25	751380.4	828357.6	717613.56	810474.06	0.0	1107767.2	693097.6	710670.8	552221.94	578256.3	525826.8	575646.94	660946.5	581033.3	643923.25	751380.4	828357.6	717613.56	810474.06	0.0	1107767.2	693097.6	710670.8	552221.94	578256.3	525826.8	575646.94	660946.5	581033.3	643923.25	751380.4	828357.6	717613.56	810474.06	0.0	
sp|P38075|PDX3_YEAST	P38075	PDX3_YEAST	PDX3	228	32.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Pyridoxamine 5'-phosphate oxidase -	1.0000	0.9990	4	15	15	15	1	2	1	2	1	1	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	0	0	1	1	1	1	1	1	1	1248690.5	445342.06	531012.5	1241744.2	321101.03	969896.6	108832.27	262651.56	1253297.2	1358940.4	700310.6	1317937.0	1743324.5	1412133.8	759404.7	1248690.5	445342.06	531012.5	1241744.2	321101.03	969896.6	108832.27	262651.56	1253297.2	1358940.4	700310.6	1317937.0	1743324.5	1412133.8	759404.7	1248690.5	445342.06	531012.5	1241744.2	321101.03	969896.6	108832.27	262651.56	1253297.2	1358940.4	700310.6	1317937.0	1743324.5	1412133.8	759404.7	640820.2	475512.6	543573.1	565632.75	328693.84	390025.56	206513.05	263976.34	304027.1	739807.1	714374.94	688328.9	897666.44	721689.7	726668.6	640820.2	475512.6	543573.1	565632.75	328693.84	390025.56	206513.05	263976.34	304027.1	739807.1	714374.94	688328.9	897666.44	721689.7	726668.6	640820.2	475512.6	543573.1	565632.75	328693.84	390025.56	206513.05	263976.34	304027.1	739807.1	714374.94	688328.9	897666.44	721689.7	726668.6	
sp|P38077|ATPG_YEAST	P38077	ATPG_YEAST	ATP3	311	12.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ATP synthase subunit gamma, mitochondrial -	1.0000	0.9990	3	17	17	17	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2288502.8	2523991.5	2493119.5	1959504.5	2417605.2	2165570.5	1838261.1	586656.9	1899757.0	1883786.5	2740113.5	2004974.2	2244088.0	2362336.8	2463454.0	2288502.8	2523991.5	2493119.5	1959504.5	2417605.2	2165570.5	1838261.1	586656.9	1899757.0	1883786.5	2740113.5	2004974.2	2244088.0	2362336.8	2463454.0	2288502.8	2523991.5	2493119.5	1959504.5	2417605.2	2165570.5	1838261.1	586656.9	1899757.0	1883786.5	2740113.5	2004974.2	2244088.0	2362336.8	2463454.0	1483985.1	1589276.6	1560539.5	1199234.9	1465261.0	1327721.8	1084673.5	1158861.2	1190651.0	1248830.0	1744382.8	1340535.1	1479581.2	1577057.4	1649231.9	1483985.1	1589276.6	1560539.5	1199234.9	1465261.0	1327721.8	1084673.5	1158861.2	1190651.0	1248830.0	1744382.8	1340535.1	1479581.2	1577057.4	1649231.9	1483985.1	1589276.6	1560539.5	1199234.9	1465261.0	1327721.8	1084673.5	1158861.2	1190651.0	1248830.0	1744382.8	1340535.1	1479581.2	1577057.4	1649231.9	
sp|P38085|TAT1_YEAST	P38085	TAT1_YEAST	TAT1	619	7.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Valine/tyrosine/tryptophan amino-acid permease 1 -	1.0000	0.9945	3	3	3	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0.0	173730.38	0.0	0.0	211002.67	180252.6	240034.23	202894.98	0.0	0.0	217853.95	270237.4	246073.73	0.0	188219.78	0.0	173730.38	0.0	0.0	211002.67	180252.6	240034.23	202894.98	0.0	0.0	217853.95	270237.4	246073.73	0.0	188219.78	0.0	173730.38	0.0	0.0	211002.67	180252.6	240034.23	202894.98	0.0	0.0	217853.95	270237.4	246073.73	0.0	188219.78	398309.1	309468.8	0.0	599013.6	375862.56	312611.94	428755.25	361420.22	316848.22	0.0	388066.88	481378.38	404098.72	468639.7	372690.06	398309.1	309468.8	0.0	599013.6	375862.56	312611.94	428755.25	361420.22	316848.22	0.0	388066.88	481378.38	404098.72	468639.7	372690.06	398309.1	309468.8	0.0	599013.6	375862.56	312611.94	428755.25	361420.22	316848.22	0.0	388066.88	481378.38	404098.72	468639.7	372690.06	
sp|P38088|SYG_YEAST	P38088	SYG_YEAST	GRS1	690	40.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glycine--tRNA ligase 1, mitochondrial -	1.0000	0.9990	24	241	241	241	17	16	15	14	17	17	12	18	19	13	21	13	15	18	16	17	16	15	14	17	17	12	18	19	13	21	13	15	18	16	17	16	15	14	17	17	12	18	19	13	21	13	15	18	16	2.3088632E7	2.2210734E7	1.3649727E7	2.28865E7	2.3430324E7	2.260608E7	2.2396298E7	2.2771722E7	1.3147884E7	2.3719704E7	2.4235068E7	1.3473676E7	2.3086486E7	2.154359E7	2.2174964E7	2.3088632E7	2.2210734E7	1.3649727E7	2.28865E7	2.3430324E7	2.260608E7	2.2396298E7	2.2771722E7	1.3147884E7	2.3719704E7	2.4235068E7	1.3473676E7	2.3086486E7	2.154359E7	2.2174964E7	2.3088632E7	2.2210734E7	1.3649727E7	2.28865E7	2.3430324E7	2.260608E7	2.2396298E7	2.2771722E7	1.3147884E7	2.3719704E7	2.4235068E7	1.3473676E7	2.3086486E7	2.154359E7	2.2174964E7	8490358.0	8823008.0	8479876.0	8382616.5	8168042.0	8381896.5	8097427.0	8181129.0	8091087.5	8785552.0	8905343.0	8942364.0	8968533.0	8816656.0	9008710.0	8490358.0	8823008.0	8479876.0	8382616.5	8168042.0	8381896.5	8097427.0	8181129.0	8091087.5	8785552.0	8905343.0	8942364.0	8968533.0	8816656.0	9008710.0	8490358.0	8823008.0	8479876.0	8382616.5	8168042.0	8381896.5	8097427.0	8181129.0	8091087.5	8785552.0	8905343.0	8942364.0	8968533.0	8816656.0	9008710.0	
sp|P38112|MAK5_YEAST	P38112	MAK5_YEAST	MAK5	773	11.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ATP-dependent RNA helicase MAK5 -	1.0000	0.9990	4	6	6	6	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	815229.25	576069.75	574643.0	574752.5	1549064.9	2007452.8	1223287.1	1412817.8	1121075.0	771721.56	1550157.0	1173448.2	756975.1	1150026.5	565689.44	815229.25	576069.75	574643.0	574752.5	1549064.9	2007452.8	1223287.1	1412817.8	1121075.0	771721.56	1550157.0	1173448.2	756975.1	1150026.5	565689.44	815229.25	576069.75	574643.0	574752.5	1549064.9	2007452.8	1223287.1	1412817.8	1121075.0	771721.56	1550157.0	1173448.2	756975.1	1150026.5	565689.44	900887.4	626086.44	628652.4	584339.3	726935.7	761635.94	521035.6	694315.1	584400.56	457300.72	736238.8	536282.75	570733.4	656755.1	480615.2	900887.4	626086.44	628652.4	584339.3	726935.7	761635.94	521035.6	694315.1	584400.56	457300.72	736238.8	536282.75	570733.4	656755.1	480615.2	900887.4	626086.44	628652.4	584339.3	726935.7	761635.94	521035.6	694315.1	584400.56	457300.72	736238.8	536282.75	570733.4	656755.1	480615.2	
sp|P38116|ARL1_YEAST	P38116	ARL1_YEAST	ARL1	183	26.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ADP-ribosylation factor-like protein 1 -	1.0000	0.9990	3	15	15	15	1	2	2	2	1	1	1	0	2	0	2	1	0	0	0	1	2	2	2	1	1	1	0	2	0	2	1	0	0	0	1	2	2	2	1	1	1	0	2	0	2	1	0	0	0	1328838.5	1398470.5	1380566.8	1285606.2	1558326.8	1291438.5	1324824.1	1390711.4	1609698.5	1413866.1	1487078.2	1396498.0	1244896.9	1395742.6	1357332.8	1328838.5	1398470.5	1380566.8	1285606.2	1558326.8	1291438.5	1324824.1	1390711.4	1609698.5	1413866.1	1487078.2	1396498.0	1244896.9	1395742.6	1357332.8	1328838.5	1398470.5	1380566.8	1285606.2	1558326.8	1291438.5	1324824.1	1390711.4	1609698.5	1413866.1	1487078.2	1396498.0	1244896.9	1395742.6	1357332.8	953914.1	963674.0	936246.25	850132.3	1101669.6	867136.8	976904.0	949558.06	1170223.5	1031643.06	1030809.94	968483.8	885620.4	1046858.94	1006081.4	953914.1	963674.0	936246.25	850132.3	1101669.6	867136.8	976904.0	949558.06	1170223.5	1031643.06	1030809.94	968483.8	885620.4	1046858.94	1006081.4	953914.1	963674.0	936246.25	850132.3	1101669.6	867136.8	976904.0	949558.06	1170223.5	1031643.06	1030809.94	968483.8	885620.4	1046858.94	1006081.4	
sp|P38130|KTR3_YEAST	P38130	KTR3_YEAST	KTR3	404	10.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Probable mannosyltransferase KTR3 -	1.0000	0.9990	4	30	30	30	3	3	2	2	2	2	3	2	2	2	1	3	1	1	1	3	3	2	2	2	2	3	2	2	2	1	3	1	1	1	3	3	2	2	2	2	3	2	2	2	1	3	1	1	1	2208075.8	1940311.2	1964619.2	1716213.1	1823457.1	1369211.6	1674184.5	1709715.5	1985887.5	2146809.0	2083408.5	1949854.1	1066625.5	1056804.5	1423644.8	2208075.8	1940311.2	1964619.2	1716213.1	1823457.1	1369211.6	1674184.5	1709715.5	1985887.5	2146809.0	2083408.5	1949854.1	1066625.5	1056804.5	1423644.8	2208075.8	1940311.2	1964619.2	1716213.1	1823457.1	1369211.6	1674184.5	1709715.5	1985887.5	2146809.0	2083408.5	1949854.1	1066625.5	1056804.5	1423644.8	865058.06	769086.44	755257.25	652639.2	696083.75	725998.25	639794.5	662162.75	766558.8	817369.2	800709.5	736249.9	665649.0	656123.2	885005.3	865058.06	769086.44	755257.25	652639.2	696083.75	725998.25	639794.5	662162.75	766558.8	817369.2	800709.5	736249.9	665649.0	656123.2	885005.3	865058.06	769086.44	755257.25	652639.2	696083.75	725998.25	639794.5	662162.75	766558.8	817369.2	800709.5	736249.9	665649.0	656123.2	885005.3	
sp|P38143|GPX2_YEAST	P38143	GPX2_YEAST	GPX2	162	37.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glutathione peroxidase-like peroxiredoxin 2 -	1.0000	0.9988	2	5	5	5	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	4614172.0	5340025.5	5421086.5	5329399.5	6060017.5	5490158.5	4871792.0	5501190.0	5219510.0	4933760.0	5719078.0	5129685.5	4742629.5	4761539.0	4756956.0	4614172.0	5340025.5	5421086.5	5329399.5	6060017.5	5490158.5	4871792.0	5501190.0	5219510.0	4933760.0	5719078.0	5129685.5	4742629.5	4761539.0	4756956.0	4614172.0	5340025.5	5421086.5	5329399.5	6060017.5	5490158.5	4871792.0	5501190.0	5219510.0	4933760.0	5719078.0	5129685.5	4742629.5	4761539.0	4756956.0	3559403.5	4070446.2	4128590.0	3925375.8	4467143.5	4070143.2	3643141.2	4085328.2	4023642.5	3603843.2	4245004.0	3751295.0	3542797.8	3544227.0	3482888.0	3559403.5	4070446.2	4128590.0	3925375.8	4467143.5	4070143.2	3643141.2	4085328.2	4023642.5	3603843.2	4245004.0	3751295.0	3542797.8	3544227.0	3482888.0	3559403.5	4070446.2	4128590.0	3925375.8	4467143.5	4070143.2	3643141.2	4085328.2	4023642.5	3603843.2	4245004.0	3751295.0	3542797.8	3544227.0	3482888.0	
sp|P38174|MAP2_YEAST	P38174	MAP2_YEAST	MAP2	421	20.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Methionine aminopeptidase 2 -	1.0000	0.9990	5	31	31	31	2	3	2	4	3	1	1	2	3	2	2	3	1	1	1	2	3	2	4	3	1	1	2	3	2	2	3	1	1	1	2	3	2	4	3	1	1	2	3	2	2	3	1	1	1	1187997.0	1082441.9	673960.5	1568708.2	988795.6	967798.6	699452.75	472267.28	946366.2	1369505.2	1034832.25	511813.6	1089891.8	490992.88	695551.25	1187997.0	1082441.9	673960.5	1568708.2	988795.6	967798.6	699452.75	472267.28	946366.2	1369505.2	1034832.25	511813.6	1089891.8	490992.88	695551.25	1187997.0	1082441.9	673960.5	1568708.2	988795.6	967798.6	699452.75	472267.28	946366.2	1369505.2	1034832.25	511813.6	1089891.8	490992.88	695551.25	641105.5	497059.12	398680.7	516690.56	448639.66	427933.4	426609.4	253012.56	420651.2	525526.75	598081.7	634804.25	895594.75	916223.9	622420.3	641105.5	497059.12	398680.7	516690.56	448639.66	427933.4	426609.4	253012.56	420651.2	525526.75	598081.7	634804.25	895594.75	916223.9	622420.3	641105.5	497059.12	398680.7	516690.56	448639.66	427933.4	426609.4	253012.56	420651.2	525526.75	598081.7	634804.25	895594.75	916223.9	622420.3	
